OrderNumber,OrderDate,ProductId,StoreId,CustomerId,Channel,Quantity,UnitPrice,DiscountAmount
SO-100135,2026-03-14,P-0011,S-004,C-00453,Store,2,329.61,0.0
SO-100136,2026-05-08,P-0004,S-009,C-00422,Store,3,114.76,0.0
SO-100137,2026-05-14,P-0022,S-010,C-00125,Online,3,391.3,0.0
SO-100138,2025-12-30,P-0001,S-009,C-00371,Store,3,93.17,0.0
SO-100138,2025-12-30,P-0030,S-009,C-00371,Store,5,28.94,0.0
SO-100138,2025-12-30,P-0017,S-009,C-00371,Store,1,274.28,49.45
SO-100139,2026-02-21,P-0021,S-002,C-00086,Store,1,100.14,17.61
SO-100140,2026-01-24,P-0007,S-007,C-00428,Online,5,283.31,0.0
SO-100141,2026-03-22,P-0001,S-002,C-00383,Online,3,93.17,18.07
SO-100141,2026-03-22,P-0015,S-002,C-00383,Online,2,252.84,0.0
SO-100142,2026-04-22,P-0014,S-004,C-00467,Store,4,398.94,0.0
SO-100142,2026-04-22,P-0013,S-004,C-00467,Store,1,299.27,0.0
SO-100142,2026-04-22,P-0015,S-004,C-00467,Store,1,252.84,0.0
SO-100143,2026-05-14,P-0023,S-002,C-00388,Online,1,109.7,0.0
SO-100144,2026-04-08,P-0010,S-011,C-00155,Store,4,69.54,0.0
SO-100145,2026-05-19,P-0005,S-003,C-00274,Store,4,146.8,0.0
SO-100145,2026-05-19,P-0024,S-003,C-00274,Store,5,286.61,253.38
SO-100146,2026-02-15,P-0001,S-012,C-00332,Online,5,93.17,27.18
SO-100146,2026-02-15,P-0018,S-012,C-00332,Online,5,176.73,0.0
SO-100146,2026-02-15,P-0028,S-012,C-00332,Online,5,100.98,0.0
SO-100147,2025-12-22,P-0007,S-012,C-00380,Store,5,283.31,122.95
SO-100147,2025-12-22,P-0014,S-012,C-00380,Store,5,398.94,0.0
SO-100147,2025-12-22,P-0029,S-012,C-00380,Store,2,144.95,53.4
SO-100148,2026-04-25,P-0010,S-009,C-00237,Online,1,69.54,6.22
SO-100149,2026-04-28,P-0022,S-006,C-00183,Store,2,391.3,136.1
SO-100149,2026-04-28,P-0021,S-006,C-00183,Store,2,100.14,0.0
SO-100150,2026-03-26,P-0019,S-011,C-00157,Store,3,348.85,0.0
SO-100150,2026-03-26,P-0012,S-011,C-00157,Store,2,88.99,17.66
SO-100151,2026-01-26,P-0027,S-011,C-00224,Online,3,32.99,0.0
SO-100151,2026-01-26,P-0012,S-011,C-00224,Online,4,88.99,0.0
SO-100151,2026-01-26,P-0005,S-011,C-00224,Online,3,146.8,0.0
SO-100152,2025-12-28,P-0028,S-010,C-00042,Store,5,100.98,99.32
SO-100152,2025-12-28,P-0027,S-010,C-00042,Store,1,32.99,0.0
SO-100152,2025-12-28,P-0005,S-010,C-00042,Store,1,146.8,0.0
SO-100153,2026-05-11,P-0025,S-010,C-00297,Store,1,102.92,0.0
SO-100153,2026-05-11,P-0019,S-010,C-00297,Store,5,348.85,0.0
SO-100153,2026-05-11,P-0007,S-010,C-00297,Store,5,283.31,0.0
SO-100153,2026-05-11,P-0030,S-010,C-00297,Store,2,28.94,0.0
SO-100154,2026-01-27,P-0005,S-010,C-00376,Online,5,146.8,90.12
SO-100154,2026-01-27,P-0015,S-010,C-00376,Online,1,252.84,0.0
SO-100154,2026-01-27,P-0017,S-010,C-00376,Online,5,274.28,0.0
SO-100155,2026-04-11,P-0024,S-003,C-00092,Store,3,286.61,173.94
SO-100155,2026-04-11,P-0016,S-003,C-00092,Store,2,240.38,59.56
SO-100156,2025-12-11,P-0013,S-009,C-00465,Online,4,299.27,0.0
SO-100156,2025-12-11,P-0016,S-009,C-00465,Online,1,240.38,0.0
SO-100156,2025-12-11,P-0030,S-009,C-00465,Online,3,28.94,21.16
SO-100157,2026-05-12,P-0013,S-012,C-00135,Online,4,299.27,0.0
SO-100157,2026-05-12,P-0021,S-012,C-00135,Online,1,100.14,0.0
SO-100158,2026-03-07,P-0012,S-004,C-00265,Online,4,88.99,0.0
SO-100158,2026-03-07,P-0027,S-004,C-00265,Online,1,32.99,0.0
SO-100158,2026-03-07,P-0028,S-004,C-00265,Online,2,100.98,0.0
SO-100158,2026-03-07,P-0016,S-004,C-00265,Online,2,240.38,85.91
SO-100159,2026-01-24,P-0022,S-003,C-00186,Store,2,391.3,0.0
SO-100160,2026-02-23,P-0016,S-008,C-00346,Online,4,240.38,56.37
SO-100160,2026-02-23,P-0007,S-008,C-00346,Online,5,283.31,0.0
SO-100160,2026-02-23,P-0019,S-008,C-00346,Online,2,348.85,0.0
SO-100160,2026-02-23,P-0006,S-008,C-00346,Online,1,389.38,0.0
SO-100161,2026-01-07,P-0017,S-005,C-00473,Store,5,274.28,0.0
SO-100161,2026-01-07,P-0013,S-005,C-00473,Store,1,299.27,0.0
SO-100162,2026-05-19,P-0020,S-002,C-00111,Online,2,241.58,0.0
SO-100162,2026-05-19,P-0016,S-002,C-00111,Online,5,240.38,200.15
SO-100162,2026-05-19,P-0028,S-002,C-00111,Online,2,100.98,0.0
SO-100162,2026-05-19,P-0006,S-002,C-00111,Online,5,389.38,379.33
SO-100163,2026-02-26,P-0008,S-010,C-00303,Online,4,155.15,0.0
SO-100164,2025-12-28,P-0027,S-009,C-00441,Store,2,32.99,0.0
SO-100164,2025-12-28,P-0005,S-009,C-00441,Store,5,146.8,0.0
SO-100164,2025-12-28,P-0020,S-009,C-00441,Store,5,241.58,0.0
SO-100164,2025-12-28,P-0004,S-009,C-00441,Store,1,114.76,20.87
SO-100165,2026-05-04,P-0017,S-001,C-00460,Store,1,274.28,0.0
SO-100165,2026-05-04,P-0014,S-001,C-00460,Store,4,398.94,335.84
SO-100165,2026-05-04,P-0012,S-001,C-00460,Store,4,88.99,0.0
SO-100165,2026-05-04,P-0028,S-001,C-00460,Store,5,100.98,38.76
SO-100166,2026-04-02,P-0009,S-002,C-00146,Online,1,269.72,0.0
SO-100166,2026-04-02,P-0007,S-002,C-00146,Online,1,283.31,0.0
SO-100166,2026-04-02,P-0001,S-002,C-00146,Online,4,93.17,0.0
SO-100166,2026-04-02,P-0023,S-002,C-00146,Online,3,109.7,0.0
SO-100167,2025-12-28,P-0009,S-011,C-00300,Store,4,269.72,0.0
SO-100167,2025-12-28,P-0028,S-011,C-00300,Store,5,100.98,93.97
SO-100167,2025-12-28,P-0018,S-011,C-00300,Store,2,176.73,0.0
SO-100168,2026-04-22,P-0009,S-006,C-00287,Store,4,269.72,0.0
SO-100168,2026-04-22,P-0010,S-006,C-00287,Store,1,69.54,0.0
SO-100168,2026-04-22,P-0019,S-006,C-00287,Store,4,348.85,0.0
SO-100168,2026-04-22,P-0012,S-006,C-00287,Store,2,88.99,26.99
SO-100169,2026-02-25,P-0006,S-010,C-00357,Online,4,389.38,0.0
SO-100170,2025-12-02,P-0003,S-003,C-00242,Online,1,92.07,0.0
SO-100170,2025-12-02,P-0009,S-003,C-00242,Online,4,269.72,0.0
SO-100170,2025-12-02,P-0008,S-003,C-00242,Online,4,155.15,0.0
SO-100170,2025-12-02,P-0012,S-003,C-00242,Online,5,88.99,107.99
SO-100171,2025-12-15,P-0015,S-003,C-00328,Online,5,252.84,71.71
SO-100171,2025-12-15,P-0001,S-003,C-00328,Online,5,93.17,0.0
SO-100171,2025-12-15,P-0007,S-003,C-00328,Online,2,283.31,0.0
SO-100171,2025-12-15,P-0028,S-003,C-00328,Online,1,100.98,0.0
SO-100172,2026-05-17,P-0025,S-003,C-00045,Store,4,102.92,0.0
SO-100172,2026-05-17,P-0013,S-003,C-00045,Store,2,299.27,0.0
SO-100172,2026-05-17,P-0012,S-003,C-00045,Store,1,88.99,0.0
SO-100173,2026-04-20,P-0012,S-009,C-00469,Store,2,88.99,0.0
SO-100173,2026-04-20,P-0027,S-009,C-00469,Store,2,32.99,0.0
SO-100173,2026-04-20,P-0009,S-009,C-00469,Store,4,269.72,0.0
SO-100174,2026-02-05,P-0017,S-009,C-00055,Store,3,274.28,0.0
SO-100175,2025-12-30,P-0023,S-005,C-00449,Online,5,109.7,0.0
SO-100175,2025-12-30,P-0015,S-005,C-00449,Online,2,252.84,0.0
SO-100175,2025-12-30,P-0013,S-005,C-00449,Online,4,299.27,0.0
SO-100176,2026-04-30,P-0003,S-008,C-00060,Online,2,92.07,0.0
SO-100176,2026-04-30,P-0013,S-008,C-00060,Online,2,299.27,0.0
SO-100176,2026-04-30,P-0021,S-008,C-00060,Online,4,100.14,0.0
SO-100177,2026-04-12,P-0008,S-012,C-00427,Store,4,155.15,0.0
SO-100177,2026-04-12,P-0010,S-012,C-00427,Store,3,69.54,49.29
SO-100177,2026-04-12,P-0003,S-012,C-00427,Store,4,92.07,0.0
SO-100178,2026-01-25,P-0016,S-005,C-00094,Online,2,240.38,47.31
SO-100178,2026-01-25,P-0024,S-005,C-00094,Online,3,286.61,77.86
SO-100179,2026-02-02,P-0004,S-006,C-00080,Online,1,114.76,0.0
SO-100180,2026-05-19,P-0028,S-001,C-00392,Store,4,100.98,0.0
SO-100181,2026-02-19,P-0016,S-010,C-00445,Store,5,240.38,113.48
SO-100181,2026-02-19,P-0006,S-010,C-00445,Store,5,389.38,302.06
SO-100181,2026-02-19,P-0025,S-010,C-00445,Store,4,102.92,0.0
SO-100182,2026-04-18,P-0015,S-006,C-00202,Store,5,252.84,0.0
SO-100182,2026-04-18,P-0004,S-006,C-00202,Store,1,114.76,10.58
SO-100183,2026-04-28,P-0006,S-006,C-00314,Store,2,389.38,188.23
SO-100183,2026-04-28,P-0018,S-006,C-00314,Store,3,176.73,0.0
SO-100183,2026-04-28,P-0009,S-006,C-00314,Store,4,269.72,0.0
SO-100184,2026-03-18,P-0009,S-006,C-00187,Online,2,269.72,0.0
SO-100184,2026-03-18,P-0015,S-006,C-00187,Online,2,252.84,0.0
SO-100184,2026-03-18,P-0006,S-006,C-00187,Online,3,389.38,0.0
SO-100184,2026-03-18,P-0019,S-006,C-00187,Online,5,348.85,0.0
SO-100185,2026-03-08,P-0026,S-012,C-00077,Store,4,7.84,7.17
SO-100185,2026-03-08,P-0001,S-012,C-00077,Store,5,93.17,0.0
SO-100185,2026-03-08,P-0006,S-012,C-00077,Store,3,389.38,0.0
SO-100185,2026-03-08,P-0014,S-012,C-00077,Store,3,398.94,265.34
SO-100186,2025-12-13,P-0007,S-012,C-00084,Store,3,283.31,0.0
SO-100187,2026-05-11,P-0012,S-012,C-00172,Store,3,88.99,0.0
SO-100187,2026-05-11,P-0018,S-012,C-00172,Store,4,176.73,157.98
SO-100187,2026-05-11,P-0030,S-012,C-00172,Store,5,28.94,23.9
SO-100188,2026-05-16,P-0022,S-005,C-00182,Store,4,391.3,0.0
SO-100188,2026-05-16,P-0017,S-005,C-00182,Store,4,274.28,0.0
SO-100188,2026-05-16,P-0016,S-005,C-00182,Store,4,240.38,0.0
SO-100189,2026-01-07,P-0014,S-011,C-00414,Online,5,398.94,0.0
SO-100189,2026-01-07,P-0021,S-011,C-00414,Online,1,100.14,11.89
SO-100189,2026-01-07,P-0020,S-011,C-00414,Online,3,241.58,0.0
SO-100190,2026-02-13,P-0009,S-010,C-00331,Online,3,269.72,0.0
SO-100190,2026-02-13,P-0029,S-010,C-00331,Online,5,144.95,0.0
SO-100190,2026-02-13,P-0015,S-010,C-00331,Online,4,252.84,223.35
SO-100190,2026-02-13,P-0025,S-010,C-00331,Online,2,102.92,0.0
SO-100191,2026-05-19,P-0007,S-012,C-00359,Store,2,283.31,0.0
SO-100192,2025-12-25,P-0001,S-008,C-00281,Store,4,93.17,0.0
SO-100193,2025-12-22,P-0021,S-010,C-00080,Store,4,100.14,0.0
SO-100194,2026-02-02,P-0005,S-008,C-00321,Online,2,146.8,53.64
SO-100194,2026-02-02,P-0017,S-008,C-00321,Online,3,274.28,0.0
SO-100195,2026-03-30,P-0018,S-009,C-00479,Online,5,176.73,149.79
SO-100195,2026-03-30,P-0015,S-009,C-00479,Online,5,252.84,0.0
SO-100195,2026-03-30,P-0005,S-009,C-00479,Online,5,146.8,0.0
SO-100196,2026-02-27,P-0015,S-004,C-00413,Store,3,252.84,0.0
SO-100197,2026-02-05,P-0012,S-001,C-00001,Store,4,88.99,0.0
SO-100197,2026-02-05,P-0010,S-001,C-00001,Store,4,69.54,0.0
SO-100198,2026-04-02,P-0020,S-007,C-00409,Store,1,241.58,0.0
SO-100198,2026-04-02,P-0008,S-007,C-00409,Store,2,155.15,0.0
SO-100198,2026-04-02,P-0026,S-007,C-00409,Store,5,7.84,0.0
SO-100199,2026-02-02,P-0027,S-012,C-00331,Store,1,32.99,0.0
SO-100199,2026-02-02,P-0013,S-012,C-00331,Store,2,299.27,0.0
SO-100199,2026-02-02,P-0008,S-012,C-00331,Store,5,155.15,0.0
SO-100199,2026-02-02,P-0009,S-012,C-00331,Store,3,269.72,160.69
SO-100200,2026-02-07,P-0010,S-002,C-00094,Store,4,69.54,0.0
SO-100200,2026-02-07,P-0004,S-002,C-00094,Store,3,114.76,0.0
SO-100201,2026-04-05,P-0018,S-001,C-00078,Store,1,176.73,12.45
SO-100202,2026-02-07,P-0008,S-008,C-00373,Store,1,155.15,23.07
SO-100203,2026-02-26,P-0023,S-008,C-00191,Store,1,109.7,0.0
SO-100203,2026-02-26,P-0026,S-008,C-00191,Store,2,7.84,3.22
SO-100203,2026-02-26,P-0002,S-008,C-00191,Store,1,42.01,0.0
SO-100203,2026-02-26,P-0011,S-008,C-00191,Store,2,329.61,143.91
SO-100204,2026-03-08,P-0013,S-002,C-00499,Online,4,299.27,297.96
SO-100204,2026-03-08,P-0025,S-002,C-00499,Online,2,102.92,0.0
SO-100205,2025-12-25,P-0022,S-004,C-00243,Store,2,391.3,0.0
SO-100205,2025-12-25,P-0010,S-004,C-00243,Store,1,69.54,0.0
SO-100205,2025-12-25,P-0030,S-004,C-00243,Store,5,28.94,0.0
SO-100205,2025-12-25,P-0011,S-004,C-00243,Store,3,329.61,0.0
SO-100206,2026-02-15,P-0004,S-001,C-00443,Store,4,114.76,0.0
SO-100206,2026-02-15,P-0008,S-001,C-00443,Store,2,155.15,0.0
SO-100207,2026-04-29,P-0019,S-004,C-00005,Store,4,348.85,0.0
SO-100208,2026-01-09,P-0016,S-002,C-00128,Store,5,240.38,0.0
SO-100208,2026-01-09,P-0003,S-002,C-00128,Store,1,92.07,16.47
SO-100209,2026-05-29,P-0008,S-002,C-00065,Store,3,155.15,0.0
SO-100209,2026-05-29,P-0011,S-002,C-00065,Store,4,329.61,0.0
SO-100209,2026-05-29,P-0018,S-002,C-00065,Store,1,176.73,0.0
SO-100209,2026-05-29,P-0026,S-002,C-00065,Store,3,7.84,0.0
SO-100210,2026-02-03,P-0018,S-008,C-00362,Online,2,176.73,0.0
SO-100210,2026-02-03,P-0010,S-008,C-00362,Online,5,69.54,0.0
SO-100210,2026-02-03,P-0023,S-008,C-00362,Online,4,109.7,94.9
SO-100210,2026-02-03,P-0016,S-008,C-00362,Online,5,240.38,187.77
SO-100211,2026-03-26,P-0015,S-005,C-00278,Store,5,252.84,0.0
SO-100211,2026-03-26,P-0001,S-005,C-00278,Store,2,93.17,0.0
SO-100211,2026-03-26,P-0025,S-005,C-00278,Store,5,102.92,0.0
SO-100212,2026-05-08,P-0007,S-012,C-00033,Store,5,283.31,151.04
SO-100212,2026-05-08,P-0017,S-012,C-00033,Store,4,274.28,0.0
SO-100212,2026-05-08,P-0022,S-012,C-00033,Store,1,391.3,71.13
SO-100212,2026-05-08,P-0016,S-012,C-00033,Store,1,240.38,0.0
SO-100213,2026-01-03,P-0016,S-001,C-00104,Store,2,240.38,78.94
SO-100214,2026-03-10,P-0002,S-009,C-00320,Online,5,42.01,0.0
SO-100214,2026-03-10,P-0012,S-009,C-00320,Online,1,88.99,0.0
SO-100214,2026-03-10,P-0008,S-009,C-00320,Online,2,155.15,0.0
SO-100215,2025-12-21,P-0018,S-011,C-00032,Store,4,176.73,0.0
SO-100215,2025-12-21,P-0024,S-011,C-00032,Store,1,286.61,0.0
SO-100215,2025-12-21,P-0029,S-011,C-00032,Store,3,144.95,0.0
SO-100216,2025-12-19,P-0017,S-002,C-00484,Online,1,274.28,0.0
SO-100216,2025-12-19,P-0004,S-002,C-00484,Online,5,114.76,0.0
SO-100217,2026-01-19,P-0018,S-004,C-00292,Store,5,176.73,0.0
SO-100217,2026-01-19,P-0024,S-004,C-00292,Store,1,286.61,0.0
SO-100218,2026-04-27,P-0029,S-008,C-00360,Store,2,144.95,0.0
SO-100218,2026-04-27,P-0004,S-008,C-00360,Store,5,114.76,0.0
SO-100218,2026-04-27,P-0006,S-008,C-00360,Store,2,389.38,0.0
SO-100218,2026-04-27,P-0026,S-008,C-00360,Store,5,7.84,0.0
SO-100219,2026-03-01,P-0014,S-009,C-00167,Online,4,398.94,0.0
SO-100219,2026-03-01,P-0025,S-009,C-00167,Online,3,102.92,0.0
SO-100219,2026-03-01,P-0021,S-009,C-00167,Online,5,100.14,0.0
SO-100220,2026-03-07,P-0015,S-012,C-00131,Online,1,252.84,0.0
SO-100220,2026-03-07,P-0013,S-012,C-00131,Online,5,299.27,115.24
SO-100220,2026-03-07,P-0001,S-012,C-00131,Online,3,93.17,69.01
SO-100221,2026-01-24,P-0030,S-001,C-00396,Online,5,28.94,0.0
SO-100221,2026-01-24,P-0018,S-001,C-00396,Online,5,176.73,50.85
SO-100221,2026-01-24,P-0017,S-001,C-00396,Online,3,274.28,84.75
SO-100222,2026-04-29,P-0003,S-005,C-00416,Store,5,92.07,0.0
SO-100222,2026-04-29,P-0019,S-005,C-00416,Store,1,348.85,0.0
SO-100222,2026-04-29,P-0013,S-005,C-00416,Store,4,299.27,257.54
SO-100223,2026-05-26,P-0002,S-002,C-00305,Online,5,42.01,0.0
SO-100223,2026-05-26,P-0024,S-002,C-00305,Online,1,286.61,0.0
SO-100223,2026-05-26,P-0026,S-002,C-00305,Online,3,7.84,0.0
SO-100224,2026-03-22,P-0024,S-002,C-00446,Store,5,286.61,0.0
SO-100224,2026-03-22,P-0021,S-002,C-00446,Store,4,100.14,62.04
SO-100225,2026-02-20,P-0005,S-003,C-00168,Store,4,146.8,0.0
SO-100225,2026-02-20,P-0002,S-003,C-00168,Store,5,42.01,0.0
SO-100226,2025-12-24,P-0005,S-005,C-00403,Store,5,146.8,0.0
SO-100226,2025-12-24,P-0011,S-005,C-00403,Store,5,329.61,0.0
SO-100226,2025-12-24,P-0003,S-005,C-00403,Store,1,92.07,0.0
SO-100226,2025-12-24,P-0016,S-005,C-00403,Store,4,240.38,0.0
SO-100227,2026-01-03,P-0016,S-008,C-00287,Online,5,240.38,208.17
SO-100227,2026-01-03,P-0013,S-008,C-00287,Online,5,299.27,96.26
SO-100228,2026-03-21,P-0022,S-010,C-00046,Store,4,391.3,0.0
SO-100229,2026-02-28,P-0025,S-006,C-00305,Store,3,102.92,37.03
SO-100230,2026-03-24,P-0007,S-008,C-00023,Online,3,283.31,166.33
SO-100230,2026-03-24,P-0022,S-008,C-00023,Online,1,391.3,23.83
SO-100231,2026-05-08,P-0023,S-005,C-00008,Online,3,109.7,0.0
SO-100231,2026-05-08,P-0026,S-005,C-00008,Online,1,7.84,0.0
SO-100231,2026-05-08,P-0004,S-005,C-00008,Online,5,114.76,91.4
SO-100232,2026-02-05,P-0023,S-010,C-00374,Store,1,109.7,0.0
SO-100232,2026-02-05,P-0022,S-010,C-00374,Store,5,391.3,164.47
SO-100233,2026-02-11,P-0002,S-012,C-00317,Store,1,42.01,7.65
SO-100233,2026-02-11,P-0015,S-012,C-00317,Store,3,252.84,0.0
SO-100233,2026-02-11,P-0021,S-012,C-00317,Store,1,100.14,22.7
SO-100234,2026-03-09,P-0029,S-007,C-00261,Store,3,144.95,0.0
SO-100235,2026-05-02,P-0018,S-003,C-00102,Store,1,176.73,27.55
SO-100235,2026-05-02,P-0030,S-003,C-00102,Store,3,28.94,0.0
SO-100235,2026-05-02,P-0023,S-003,C-00102,Store,2,109.7,41.0
SO-100235,2026-05-02,P-0001,S-003,C-00102,Store,3,93.17,0.0
SO-100236,2026-01-30,P-0021,S-009,C-00142,Online,3,100.14,0.0
SO-100237,2025-12-08,P-0011,S-005,C-00116,Online,4,329.61,0.0
SO-100237,2025-12-08,P-0029,S-005,C-00116,Online,1,144.95,0.0
SO-100238,2026-04-13,P-0014,S-010,C-00447,Online,5,398.94,486.92
SO-100238,2026-04-13,P-0008,S-010,C-00447,Online,5,155.15,0.0
SO-100239,2026-04-18,P-0028,S-011,C-00071,Store,3,100.98,0.0
SO-100239,2026-04-18,P-0005,S-011,C-00071,Store,5,146.8,0.0
SO-100240,2026-03-21,P-0011,S-003,C-00336,Online,5,329.61,0.0
SO-100240,2026-03-21,P-0003,S-003,C-00336,Online,1,92.07,20.06
SO-100241,2026-01-07,P-0014,S-006,C-00451,Online,3,398.94,104.83
SO-100241,2026-01-07,P-0010,S-006,C-00451,Online,2,69.54,28.16
SO-100241,2026-01-07,P-0015,S-006,C-00451,Online,5,252.84,0.0
SO-100241,2026-01-07,P-0024,S-006,C-00451,Online,5,286.61,0.0
SO-100242,2026-01-29,P-0012,S-004,C-00352,Store,1,88.99,0.0
SO-100243,2026-04-02,P-0006,S-010,C-00241,Store,4,389.38,0.0
SO-100243,2026-04-02,P-0028,S-010,C-00241,Store,2,100.98,11.4
SO-100243,2026-04-02,P-0013,S-010,C-00241,Store,1,299.27,0.0
SO-100244,2026-03-16,P-0003,S-011,C-00104,Store,4,92.07,0.0
SO-100244,2026-03-16,P-0006,S-011,C-00104,Store,4,389.38,0.0
SO-100245,2026-03-28,P-0020,S-007,C-00208,Online,4,241.58,0.0
SO-100246,2026-03-11,P-0017,S-012,C-00293,Online,1,274.28,0.0
SO-100247,2025-12-11,P-0024,S-004,C-00266,Online,5,286.61,0.0
SO-100247,2025-12-11,P-0002,S-004,C-00266,Online,1,42.01,5.79
SO-100247,2025-12-11,P-0018,S-004,C-00266,Online,3,176.73,0.0
SO-100247,2025-12-11,P-0013,S-004,C-00266,Online,3,299.27,0.0
SO-100248,2026-03-19,P-0015,S-001,C-00354,Store,4,252.84,151.84
SO-100248,2026-03-19,P-0027,S-001,C-00354,Store,2,32.99,0.0
SO-100249,2026-05-28,P-0015,S-007,C-00212,Store,4,252.84,0.0
SO-100249,2026-05-28,P-0001,S-007,C-00212,Store,2,93.17,0.0
SO-100249,2026-05-28,P-0006,S-007,C-00212,Store,1,389.38,73.34
SO-100250,2026-01-11,P-0023,S-002,C-00047,Online,4,109.7,0.0
SO-100251,2025-12-22,P-0013,S-007,C-00373,Store,4,299.27,100.77
SO-100251,2025-12-22,P-0018,S-007,C-00373,Store,3,176.73,0.0
SO-100252,2026-05-18,P-0006,S-003,C-00445,Online,1,389.38,0.0
SO-100252,2026-05-18,P-0025,S-003,C-00445,Online,3,102.92,0.0
SO-100253,2026-03-25,P-0007,S-003,C-00061,Store,5,283.31,0.0
SO-100253,2026-03-25,P-0001,S-003,C-00061,Store,1,93.17,0.0
SO-100254,2026-04-07,P-0008,S-001,C-00312,Store,4,155.15,0.0
SO-100254,2026-04-07,P-0007,S-001,C-00312,Store,4,283.31,192.67
SO-100254,2026-04-07,P-0019,S-001,C-00312,Store,2,348.85,0.0
SO-100254,2026-04-07,P-0022,S-001,C-00312,Store,3,391.3,0.0
SO-100255,2026-04-22,P-0005,S-004,C-00026,Online,3,146.8,97.23
SO-100255,2026-04-22,P-0002,S-004,C-00026,Online,5,42.01,0.0
SO-100256,2026-02-15,P-0014,S-002,C-00026,Store,2,398.94,85.27
SO-100257,2026-05-19,P-0015,S-010,C-00294,Online,5,252.84,0.0
SO-100257,2026-05-19,P-0024,S-010,C-00294,Online,1,286.61,31.49
SO-100258,2026-03-05,P-0027,S-002,C-00389,Online,4,32.99,24.93
SO-100258,2026-03-05,P-0018,S-002,C-00389,Online,3,176.73,0.0
SO-100258,2026-03-05,P-0003,S-002,C-00389,Online,4,92.07,0.0
SO-100258,2026-03-05,P-0010,S-002,C-00389,Online,2,69.54,0.0
SO-100259,2025-12-28,P-0016,S-011,C-00271,Store,5,240.38,0.0
SO-100260,2026-05-30,P-0009,S-010,C-00435,Store,5,269.72,0.0
SO-100260,2026-05-30,P-0017,S-010,C-00435,Store,2,274.28,0.0
SO-100260,2026-05-30,P-0019,S-010,C-00435,Store,4,348.85,0.0
SO-100261,2026-05-11,P-0023,S-003,C-00453,Store,2,109.7,12.02
SO-100261,2026-05-11,P-0010,S-003,C-00453,Store,1,69.54,0.0
SO-100262,2026-01-23,P-0011,S-007,C-00212,Online,3,329.61,0.0
SO-100263,2026-05-13,P-0009,S-011,C-00104,Store,3,269.72,0.0
SO-100263,2026-05-13,P-0026,S-011,C-00104,Store,5,7.84,0.0
SO-100263,2026-05-13,P-0003,S-011,C-00104,Store,1,92.07,10.74
SO-100264,2026-03-12,P-0027,S-010,C-00492,Online,2,32.99,14.3
SO-100265,2026-05-22,P-0021,S-008,C-00409,Store,2,100.14,0.0
SO-100266,2026-05-10,P-0015,S-009,C-00459,Store,4,252.84,0.0
SO-100266,2026-05-10,P-0026,S-009,C-00459,Store,1,7.84,0.0
SO-100266,2026-05-10,P-0027,S-009,C-00459,Store,3,32.99,0.0
SO-100267,2026-05-23,P-0019,S-009,C-00010,Store,3,348.85,0.0
SO-100267,2026-05-23,P-0022,S-009,C-00010,Store,3,391.3,93.75
SO-100268,2025-12-08,P-0019,S-007,C-00321,Store,4,348.85,102.38
SO-100268,2025-12-08,P-0020,S-007,C-00321,Store,3,241.58,0.0
SO-100269,2026-02-19,P-0016,S-005,C-00212,Online,2,240.38,0.0
SO-100270,2026-02-16,P-0012,S-005,C-00090,Store,1,88.99,0.0
SO-100271,2025-12-24,P-0029,S-001,C-00410,Store,3,144.95,0.0
SO-100271,2025-12-24,P-0017,S-001,C-00410,Store,5,274.28,0.0
SO-100271,2025-12-24,P-0005,S-001,C-00410,Store,3,146.8,98.81
SO-100271,2025-12-24,P-0007,S-001,C-00410,Store,5,283.31,0.0
SO-100272,2026-01-03,P-0023,S-001,C-00236,Store,1,109.7,0.0
SO-100272,2026-01-03,P-0028,S-001,C-00236,Store,1,100.98,0.0
SO-100272,2026-01-03,P-0017,S-001,C-00236,Store,5,274.28,0.0
SO-100272,2026-01-03,P-0004,S-001,C-00236,Store,3,114.76,0.0
SO-100273,2025-12-12,P-0001,S-011,C-00382,Store,3,93.17,0.0
SO-100273,2025-12-12,P-0019,S-011,C-00382,Store,2,348.85,0.0
SO-100273,2025-12-12,P-0025,S-011,C-00382,Store,2,102.92,32.2
SO-100274,2026-03-23,P-0009,S-005,C-00077,Online,1,269.72,0.0
SO-100274,2026-03-23,P-0004,S-005,C-00077,Online,5,114.76,0.0
SO-100275,2026-01-22,P-0005,S-009,C-00164,Store,3,146.8,0.0
SO-100275,2026-01-22,P-0023,S-009,C-00164,Store,2,109.7,37.88
SO-100275,2026-01-22,P-0026,S-009,C-00164,Store,3,7.84,0.0
SO-100276,2025-12-13,P-0004,S-008,C-00463,Store,4,114.76,62.1
SO-100277,2026-01-15,P-0020,S-010,C-00323,Online,2,241.58,0.0
SO-100277,2026-01-15,P-0012,S-010,C-00323,Online,5,88.99,104.37
SO-100277,2026-01-15,P-0010,S-010,C-00323,Online,4,69.54,0.0
SO-100277,2026-01-15,P-0011,S-010,C-00323,Online,1,329.61,0.0
SO-100278,2026-05-28,P-0016,S-008,C-00159,Store,5,240.38,147.46
SO-100278,2026-05-28,P-0008,S-008,C-00159,Store,2,155.15,0.0
SO-100278,2026-05-28,P-0005,S-008,C-00159,Store,3,146.8,0.0
SO-100278,2026-05-28,P-0028,S-008,C-00159,Store,3,100.98,0.0
SO-100279,2025-12-08,P-0015,S-002,C-00180,Store,3,252.84,0.0
